SegID_data_1min,SegID_data_5min,SegID_data_15min,SegID_data_60min
1595173319,1595176032.0,1595176032.0,1595173319
1595173334,1595176047.0,1595176047.0,1595173334
1595173357,1595176081.0,1595176081.0,1595173357
1595173373,1595176112.0,1595176112.0,1595173373
1595173408,1595176208.0,1595176208.0,1595173408
1595173434,1595176216.0,1595176216.0,1595173434
1595173463,1595176218.0,1595176218.0,1595173463
1595173496,1595176235.0,1595176235.0,1595173496
1595173511,1595176248.0,1595176248.0,1595173511
1595173527,1595176252.0,1595176252.0,1595173527
1595173543,1595176266.0,1595176266.0,1595173543
1595173616,1595176277.0,1595176277.0,1595173616
1595173635,1595176287.0,1595176287.0,1595173635
1595173646,1595176302.0,1595176302.0,1595173646
1595173649,1595176316.0,1595176316.0,1595173649
1595173681,1595176332.0,1595176332.0,1595173681
1595173695,1595176354.0,1595176354.0,1595173695
1595173714,1595176357.0,1595176357.0,1595173714
1595173726,1595176369.0,1595176369.0,1595173726
1595173730,1595176385.0,1595176385.0,1595173730
1595173788,1595176402.0,1595176402.0,1595173788
1595173805,1595176407.0,1595176407.0,1595173805
1595173846,1595176423.0,1595176423.0,1595173846
1595173867,1595176425.0,1595176425.0,1595173867
1595173928,1595176431.0,1595176431.0,1595173928
1595173939,1595176437.0,1595176437.0,1595173939
1595174039,1595176453.0,1595176453.0,1595174039
1595174068,1595176485.0,1595176485.0,1595174068
1595174072,1595176500.0,1595176500.0,1595174072
1595174086,1595176522.0,1595176522.0,1595174086
1595174141,1595176545.0,1595176545.0,1595174141
1595174160,1595176570.0,1595176570.0,1595174160
1595174180,1595176623.0,1595176623.0,1595174180
1595174209,1595176628.0,1595176628.0,1595174209
1595174225,1595176644.0,1595176644.0,1595174225
1595174239,1595176670.0,1595176670.0,1595174239
1595174249,1595176674.0,1595176674.0,1595174249
1595174272,1595176688.0,1595176688.0,1595174272
1595174320,1595176704.0,1595176704.0,1595174320
1595174348,1595176724.0,1595176724.0,1595174348
1595174353,1595176741.0,1595176741.0,1595174353
1595174363,1595176752.0,1595176752.0,1595174363
1595174374,1595176756.0,1595176756.0,1595174374
1595174375,1595176761.0,1595176761.0,1595174375
1595174380,1595176799.0,1595176799.0,1595174380
1595174382,1595176865.0,1595176865.0,1595174382
1595174420,1595176868.0,1595176868.0,1595174420
1595174448,1595176872.0,1595176872.0,1595174448
1595174456,1595176880.0,1595176880.0,1595174456
1595174484,1595176885.0,1595176885.0,1595174484
1595174499,1595176903.0,1595176903.0,1595174499
1595174513,1595176915.0,1595176915.0,1595174513
1595174529,1595176930.0,1595176930.0,1595174529
1595174539,1595176949.0,1595176949.0,1595174539
1595174543,1595176960.0,1595176960.0,1595174543
1595174558,1595176969.0,1595176969.0,1595174558
1595174570,1595177000.0,1595177000.0,1595174570
1595174574,1595177067.0,1595177067.0,1595174574
1595174592,1595177088.0,1595177088.0,1595174592
1595174614,1595177105.0,1595177105.0,1595174614
1595174630,1595177121.0,1595177121.0,1595174630
1595174704,1595177158.0,1595177158.0,1595174704
1595174720,1595177174.0,1595177174.0,1595174720
1595174723,1595177188.0,1595177188.0,1595174723
1595174734,1595177204.0,1595177204.0,1595174734
1595174739,1595177246.0,1595177246.0,1595174739
1595174755,1595177269.0,1595177269.0,1595174755
1595174769,1595177273.0,1595177273.0,1595174769
1595174781,1595177282.0,1595177282.0,1595174781
1595174785,1595177306.0,1595177306.0,1595174785
1595174799,1595177322.0,1595177322.0,1595174799
1595174849,1595177326.0,1595177326.0,1595174849
1595174862,1595177339.0,1595177339.0,1595174862
1595174871,1595177344.0,1595177344.0,1595174871
1595174886,1595177349.0,1595177349.0,1595174886
1595174909,1595177364.0,1595177364.0,1595174909
1595174916,1595177400.0,1595177400.0,1595174916
1595174918,1595177414.0,1595177414.0,1595174918
1595174974,1595177433.0,1595177433.0,1595174974
1595175007,1595177449.0,1595177449.0,1595175007
1595175026,1595177469.0,1595177469.0,1595175026
1595175033,1595177478.0,1595177478.0,1595175033
1595175039,1595177525.0,1595177525.0,1595175039
1595175051,1595177528.0,1595177528.0,1595175051
1595175067,1595177550.0,1595177550.0,1595175067
1595175070,1595177566.0,1595177566.0,1595175070
1595175088,1595177569.0,1595177569.0,1595175088
1595175126,1595177573.0,1595177573.0,1595175126
1595175168,1595177617.0,1595177617.0,1595175168
1595175170,1595177643.0,1595177643.0,1595175170
1595175173,1595177653.0,1595177653.0,1595175173
1595175202,1595177672.0,1595177672.0,1595175202
1595175218,1595177683.0,1595177683.0,1595175218
1595175267,1595177692.0,1595177692.0,1595175267
1595175282,1595177754.0,1595177754.0,1595175282
1595175309,1595177774.0,1595177774.0,1595175309
1595175325,1595177793.0,1595177793.0,1595175325
1595175442,1595177803.0,1595177803.0,1595175442
1595175472,1595177835.0,1595177835.0,1595175472
1595175493,1595177844.0,1595177844.0,1595175493
1595175498,1595177848.0,1595177848.0,1595175498
1595175508,1595177873.0,1595177873.0,1595175508
1595175528,1595177885.0,1595177885.0,1595175528
1595175549,1595177889.0,1595177889.0,1595175549
1595175554,1595177894.0,1595177894.0,1595175554
1595175569,1595177918.0,1595177918.0,1595175569
1595175585,1595177926.0,1595177926.0,1595175585
1595175635,1595177933.0,1595177933.0,1595175635
1595175648,1595177945.0,1595177945.0,1595175648
1595175686,1595177948.0,1595177948.0,1595175686
1595175700,1595177962.0,1595177962.0,1595175700
1595175716,1595177965.0,1595177965.0,1595175716
1595175728,1595177978.0,1595177978.0,1595175728
1595175747,1595177980.0,1595177980.0,1595175747
1595175773,1595177992.0,1595177992.0,1595175773
1595175792,1595177997.0,1595177997.0,1595175792
1595175808,1595178005.0,1595178005.0,1595175808
1595175818,1595178010.0,1595178010.0,1595175818
1595175823,1595178018.0,1595178018.0,1595175823
1595175869,1595178021.0,1595178021.0,1595175869
1595175886,1595178032.0,1595178032.0,1595175886
1595175898,1595178036.0,1595178036.0,1595175898
1595175908,1595178047.0,1595178047.0,1595175908
1595175937,1595178062.0,1595178062.0,1595175937
1595175945,1595178100.0,1595178100.0,1595175945
1595175977,1595178111.0,1595178111.0,1595175977
1595176018,1595178206.0,1595178206.0,1595176018
1595176029,1595178211.0,1595178211.0,1595176029
1595176032,1595178222.0,1595178222.0,1595176032
1595176047,1595178223.0,1595178223.0,1595176047
1595176081,1595178228.0,1595178228.0,1595176081
1595176112,1595178253.0,1595178253.0,1595176112
1595176208,1595178258.0,1595178258.0,1595176208
1595176216,1595178270.0,1595178270.0,1595176216
1595176218,1595178299.0,1595178299.0,1595176218
1595176235,1595178315.0,1595178315.0,1595176235
1595176248,1595178332.0,1595178332.0,1595176248
1595176252,1595178343.0,1595178343.0,1595176252
1595176266,1595178347.0,1595178347.0,1595176266
1595176277,1595178377.0,1595178377.0,1595176277
1595176287,1595178419.0,1595178419.0,1595176287
1595176302,1595178424.0,1595178424.0,1595176302
1595176316,1595178437.0,1595178437.0,1595176316
1595176332,1595178442.0,1595178442.0,1595176332
1595176354,1595178452.0,1595178452.0,1595176354
1595176357,1595178469.0,1595178469.0,1595176357
1595176369,1595178476.0,1595178476.0,1595176369
1595176385,1595178523.0,1595178523.0,1595176385
1595176402,1595178540.0,1595178540.0,1595176402
1595176407,1595178552.0,1595178552.0,1595176407
1595176423,1595178556.0,1595178556.0,1595176423
1595176425,1595178568.0,1595178568.0,1595176425
1595176431,1595178579.0,1595178579.0,1595176431
1595176437,1595178595.0,1595178595.0,1595176437
1595176453,1595178602.0,1595178602.0,1595176453
1595176485,1595178625.0,1595178625.0,1595176485
1595176500,1595178647.0,1595178647.0,1595176500
1595176522,1595178659.0,1595178659.0,1595176522
1595176545,1595178663.0,1595178663.0,1595176545
1595176570,1595178717.0,1595178717.0,1595176570
1595176623,1595178764.0,1595178764.0,1595176623
1595176628,1595178778.0,1595178778.0,1595176628
1595176644,1595178805.0,1595178805.0,1595176644
1595176670,1595178808.0,1595178808.0,1595176670
1595176674,1595178817.0,1595178817.0,1595176674
1595176688,1595178833.0,1595178833.0,1595176688
1595176704,1595178886.0,1595178886.0,1595176704
1595176724,1595178902.0,1595178902.0,1595176724
1595176741,1595178917.0,1595178917.0,1595176741
1595176752,1595178918.0,1595178918.0,1595176752
1595176756,1595178922.0,1595178922.0,1595176756
1595176761,1595178936.0,1595178936.0,1595176761
1595176799,1595178946.0,1595178946.0,1595176799
1595176865,1595178963.0,1595178963.0,1595176865
1595176868,1595178976.0,1595178976.0,1595176868
1595176872,1595179005.0,1595179005.0,1595176872
1595176880,1595179019.0,1595179019.0,1595176880
1595176885,1595179049.0,1595179049.0,1595176885
1595176903,1595179126.0,1595179126.0,1595176903
1595176915,1595179138.0,1595179138.0,1595176915
1595176930,1595179154.0,1595179154.0,1595176930
1595176949,1595179157.0,1595179157.0,1595176949
1595176960,1595179161.0,1595179161.0,1595176960
1595176969,1595179170.0,1595179170.0,1595176969
1595177000,1595179175.0,1595179175.0,1595177000
1595177067,1595179188.0,1595179188.0,1595177067
1595177088,1595179198.0,1595179198.0,1595177088
1595177105,1595179231.0,1595179231.0,1595177105
1595177121,1595179245.0,1595179245.0,1595177121
1595177158,1595179263.0,1595179263.0,1595177158
1595177174,1595179266.0,1595179266.0,1595177174
1595177188,1595179278.0,1595179278.0,1595177188
1595177204,1595179280.0,1595179280.0,1595177204
1595177246,1595179289.0,1595179289.0,1595177246
1595177269,1595179305.0,1595179305.0,1595177269
1595177273,1595179309.0,1595179309.0,1595177273
1595177282,1595179363.0,1595179363.0,1595177282
1595177306,1595179378.0,1595179378.0,1595177306
1595177322,1595179451.0,1595179451.0,1595177322
1595177326,1595179465.0,1595179465.0,1595177326
1595177339,1595179478.0,1595179478.0,1595177339
1595177344,1595179490.0,1595179490.0,1595177344
1595177349,1595179504.0,1595179504.0,1595177349
1595177364,1595179519.0,1595179519.0,1595177364
1595177400,1595179571.0,1595179571.0,1595177400
1595177414,1595179582.0,1595179582.0,1595177414
1595177433,1595179587.0,1595179587.0,1595177433
1595177449,1595179608.0,1595179608.0,1595177449
1595177469,1595179613.0,1595179613.0,1595177469
1595177478,1595179617.0,1595179617.0,1595177478
1595177525,1595179638.0,1595179638.0,1595177525
1595177528,1595179649.0,1595179649.0,1595177528
1595177550,1595179655.0,1595179655.0,1595177550
1595177566,1595179669.0,1595179669.0,1595177566
1595177569,1595179685.0,1595179685.0,1595177569
1595177573,1595179693.0,1595179693.0,1595177573
1595177617,1595179700.0,1595179700.0,1595177617
1595177643,1595179715.0,1595179715.0,1595177643
1595177653,1595179786.0,1595179786.0,1595177653
1595177672,1595179844.0,1595179844.0,1595177672
1595177683,1595179848.0,1595179848.0,1595177683
1595177692,1595179864.0,1595179864.0,1595177692
1595177754,1595179879.0,1595179879.0,1595177754
1595177774,1595179885.0,1595179885.0,1595177774
1595177793,1595179928.0,1595179928.0,1595177793
1595177803,1595179946.0,1595179946.0,1595177803
1595177835,1595179979.0,1595179979.0,1595177835
1595177844,1595180075.0,1595180075.0,1595177844
1595177848,1595180119.0,1595180119.0,1595177848
1595177873,1595180130.0,1595180130.0,1595177873
1595177885,1595180238.0,1595180238.0,1595177885
1595177889,1595180281.0,1595180281.0,1595177889
1595177894,1595180285.0,1595180285.0,1595177894
1595177918,1595180307.0,1595180307.0,1595177918
1595177926,1595180319.0,1595180319.0,1595177926
1595177933,1595180324.0,1595180324.0,1595177933
1595177945,1595180337.0,1595180337.0,1595177945
1595177948,1595180349.0,1595180349.0,1595177948
1595177962,1595180355.0,1595180355.0,1595177962
1595177965,1595180395.0,1595180395.0,1595177965
1595177978,1595180458.0,1595180458.0,1595177978
1595177980,1595180491.0,1595180491.0,1595177980
1595177992,1595180496.0,1595180496.0,1595177992
1595177997,1595180507.0,1595180507.0,1595177997
1595178005,1595180537.0,1595180537.0,1595178005
1595178010,1595180542.0,1595180542.0,1595178010
1595178018,1595180553.0,1595180553.0,1595178018
1595178021,1595180563.0,1595180563.0,1595178021
1595178032,1595180574.0,1595180574.0,1595178032
1595178036,1595180580.0,1595180580.0,1595178036
1595178047,1595180589.0,1595180589.0,1595178047
1595178062,1595180593.0,1595180593.0,1595178062
1595178100,1595180606.0,1595180606.0,1595178100
1595178111,1595180625.0,1595180625.0,1595178111
1595178206,1595180630.0,1595180630.0,1595178206
1595178211,1595180638.0,1595180638.0,1595178211
1595178222,1595180749.0,1595180749.0,1595178222
1595178223,1595180779.0,1595180779.0,1595178223
1595178228,1595180795.0,1595180795.0,1595178228
1595178253,1595180848.0,1595180848.0,1595178253
1595178258,1595180869.0,1595180869.0,1595178258
1595178270,1595180880.0,1595180880.0,1595178270
1595178299,1595180937.0,1595180937.0,1595178299
1595178315,1595180952.0,1595180952.0,1595178315
1595178332,1595181031.0,1595181031.0,1595178332
1595178343,1595181212.0,1595181212.0,1595178343
1595178347,1595181236.0,1595181236.0,1595178347
1595178377,1595181289.0,1595181289.0,1595178377
1595178419,1595181359.0,1595181359.0,1595178419
1595178424,1595181407.0,1595181407.0,1595178424
1595178437,1595181421.0,1595181421.0,1595178437
1595178442,1595181433.0,1595181433.0,1595178442
1595178452,1595181450.0,1595181450.0,1595178452
1595178469,1595181469.0,1595181469.0,1595178469
1595178476,1595181516.0,1595181516.0,1595178476
1595178523,1595181551.0,1595181551.0,1595178523
1595178540,1595181555.0,1595181555.0,1595178540
1595178552,1595181567.0,1595181567.0,1595178552
1595178556,1595181585.0,1595181585.0,1595178556
1595178568,1595181614.0,1595181614.0,1595178568
1595178579,1595181617.0,1595181617.0,1595178579
1595178595,1595181647.0,1595181647.0,1595178595
1595178602,1595181650.0,1595181650.0,1595178602
1595178625,1595181658.0,1595181658.0,1595178625
1595178647,1595181675.0,1595181675.0,1595178647
1595178659,1595181686.0,1595181686.0,1595178659
1595178663,1595181702.0,1595181702.0,1595178663
1595178717,1595181707.0,1595181707.0,1595178717
1595178764,1595181723.0,1595181723.0,1595178764
1595178778,1595181736.0,1595181736.0,1595178778
1595178805,1595181771.0,1595181771.0,1595178805
1595178808,1595181852.0,1595181852.0,1595178808
1595178817,1595181922.0,1595181922.0,1595178817
1595178833,1595181931.0,1595181931.0,1595178833
1595178886,1595181948.0,1595181948.0,1595178886
1595178902,1595181957.0,1595181957.0,1595178902
1595178917,1595181976.0,1595181976.0,1595178917
1595178918,1595181981.0,1595181981.0,1595178918
1595178922,1595181990.0,1595181990.0,1595178922
1595178936,1595182032.0,1595182032.0,1595178936
1595178946,1595182044.0,1595182044.0,1595178946
1595178963,1595182061.0,1595182061.0,1595178963
1595178976,1595182074.0,1595182074.0,1595178976
1595179005,1595182092.0,1595182092.0,1595179005
1595179019,1595182134.0,1595182134.0,1595179019
1595179049,1595182205.0,1595182205.0,1595179049
1595179126,1595182211.0,1595182211.0,1595179126
1595179138,1595182222.0,1595182222.0,1595179138
1595179154,1595182223.0,1595182223.0,1595179154
1595179157,1595182259.0,1595182259.0,1595179157
1595179161,1595182269.0,1595182269.0,1595179161
1595179170,1595182293.0,1595182293.0,1595179170
1595179175,1595182322.0,1595182322.0,1595179175
1595179188,1595182327.0,1595182327.0,1595179188
1595179198,1595182344.0,1595182344.0,1595179198
1595179231,1595182351.0,1595182351.0,1595179231
1595179245,1595182367.0,1595182367.0,1595179245
1595179263,1595182419.0,1595182419.0,1595179263
1595179266,1595182430.0,1595182430.0,1595179266
1595179278,1595182460.0,1595182460.0,1595179278
1595179280,1595182489.0,1595182489.0,1595179280
1595179289,1595182527.0,1595182527.0,1595179289
1595179305,1595182555.0,1595182555.0,1595179305
1595179309,1595182568.0,1595182568.0,1595179309
1595179363,1595182596.0,1595182596.0,1595179363
1595179378,1595182608.0,1595182608.0,1595179378
1595179451,1595182611.0,1595182611.0,1595179451
1595179465,1595182641.0,1595182641.0,1595179465
1595179478,1595182652.0,1595182652.0,1595179478
1595179490,1595182669.0,1595182669.0,1595179490
1595179504,1595182717.0,1595182717.0,1595179504
1595179519,1595182732.0,1595182732.0,1595179519
1595179571,1595182747.0,1595182747.0,1595179571
1595179582,1595182752.0,1595182752.0,1595179582
1595179587,1595182766.0,1595182766.0,1595179587
1595179608,1595182780.0,1595182780.0,1595179608
1595179613,1595182786.0,1595182786.0,1595179613
1595179617,1595182791.0,1595182791.0,1595179617
1595179638,1595182817.0,1595182817.0,1595179638
1595179649,1595182838.0,1595182838.0,1595179649
1595179655,1595182924.0,1595182924.0,1595179655
1595179669,1595182941.0,1595182941.0,1595179669
1595179685,1595182944.0,1595182944.0,1595179685
1595179693,1595182955.0,1595182955.0,1595179693
1595179700,1595182990.0,1595182990.0,1595179700
1595179715,1595183042.0,1595183042.0,1595179715
1595179786,1595183047.0,1595183047.0,1595179786
1595179844,1595183059.0,1595183059.0,1595179844
1595179848,1595183064.0,1595183064.0,1595179848
1595179864,1595183072.0,1595183072.0,1595179864
1595179879,1595183078.0,1595183078.0,1595179879
1595179885,1595183090.0,1595183090.0,1595179885
1595179928,1595183091.0,1595183091.0,1595179928
1595179946,1595183102.0,1595183102.0,1595179946
1595179979,1595183128.0,1595183128.0,1595179979
1595180075,1595183142.0,1595183142.0,1595180075
1595180119,1595183147.0,1595183147.0,1595180119
1595180130,1595183154.0,1595183154.0,1595180130
1595180238,1595183169.0,1595183169.0,1595180238
1595180281,1595183224.0,1595183224.0,1595180281
1595180285,1595183256.0,1595183256.0,1595180285
1595180307,1595183275.0,1595183275.0,1595180307
1595180319,1595183282.0,1595183282.0,1595180319
1595180324,1595183285.0,1595183285.0,1595180324
1595180337,1595183313.0,1595183313.0,1595180337
1595180349,1595183330.0,1595183330.0,1595180349
1595180355,1595183376.0,1595183376.0,1595180355
1595180395,1595183410.0,1595183410.0,1595180395
1595180458,1595183425.0,1595183425.0,1595180458
1595180491,1595183440.0,1595183440.0,1595180491
1595180496,1595183465.0,1595183465.0,1595180496
1595180507,1595183471.0,1595183471.0,1595180507
1595180537,1595183495.0,1595183495.0,1595180537
1595180542,1595183529.0,1595183529.0,1595180542
1595180553,1595183552.0,1595183552.0,1595180553
1595180563,1595183571.0,1595183571.0,1595180563
1595180574,1595183576.0,1595183576.0,1595180574
1595180580,1595183615.0,1595183615.0,1595180580
1595180589,1595183645.0,1595183645.0,1595180589
1595180593,1595183662.0,1595183662.0,1595180593
1595180606,1595183677.0,1595183677.0,1595180606
1595180625,1595183721.0,1595183721.0,1595180625
1595180630,1595183743.0,1595183743.0,1595180630
1595180638,1595183754.0,1595183754.0,1595180638
1595180749,1595183779.0,1595183779.0,1595180749
1595180779,1595183797.0,1595183797.0,1595180779
1595180795,1595183843.0,1595183843.0,1595180795
1595180848,1595183873.0,1595183873.0,1595180848
1595180869,1595183887.0,1595183887.0,1595180869
1595180880,1595183901.0,1595183901.0,1595180880
1595180937,1595183920.0,1595183920.0,1595180937
1595180952,1595183931.0,1595183931.0,1595180952
1595181031,1595183945.0,1595183945.0,1595181031
1595181212,1595183983.0,1595183983.0,1595181212
1595181236,1595183996.0,1595183996.0,1595181236
1595181289,1595184009.0,1595184009.0,1595181289
1595181359,1595184041.0,1595184041.0,1595181359
1595181407,1595184049.0,1595184049.0,1595181407
1595181421,1595184070.0,1595184070.0,1595181421
1595181433,1595184084.0,1595184084.0,1595181433
1595181450,1595184095.0,1595184095.0,1595181450
1595181469,1595184110.0,1595184110.0,1595181469
1595181516,1595184114.0,1595184114.0,1595181516
1595181551,1595184147.0,1595184147.0,1595181551
1595181555,1595184163.0,1595184163.0,1595181555
1595181567,1595184178.0,1595184178.0,1595181567
1595181585,1595184188.0,1595184188.0,1595181585
1595181614,1595184194.0,1595184194.0,1595181614
1595181617,1595184198.0,1595184198.0,1595181617
1595181647,1595184206.0,1595184206.0,1595181647
1595181650,1595184218.0,1595184218.0,1595181650
1595181658,1595184225.0,1595184225.0,1595181658
1595181675,1595184236.0,1595184236.0,1595181675
1595181686,1595184238.0,1595184238.0,1595181686
1595181702,1595184249.0,1595184249.0,1595181702
1595181707,1595184266.0,1595184266.0,1595181707
1595181723,1595184287.0,1595184287.0,1595181723
1595181736,1595184303.0,1595184303.0,1595181736
1595181767,1595184309.0,1595184309.0,1595181767
1595181771,1595184336.0,1595184336.0,1595181771
1595181852,1595184339.0,1595184339.0,1595181852
1595181922,1595184352.0,1595184352.0,1595181922
1595181931,1595184356.0,1595184356.0,1595181931
1595181948,1595184365.0,1595184365.0,1595181948
1595181957,1595184402.0,1595184402.0,1595181957
1595181976,1595184429.0,1595184429.0,1595181976
1595181981,1595184466.0,1595184466.0,1595181981
1595181990,1595184481.0,1595184481.0,1595181990
1595182032,1595184490.0,1595184490.0,1595182032
1595182044,1595184496.0,1595184496.0,1595182044
1595182061,1595184507.0,1595184507.0,1595182061
1595182074,1595184510.0,1595184510.0,1595182074
1595182092,1595184528.0,1595184528.0,1595182092
1595182134,1595184531.0,1595184531.0,1595182134
1595182205,1595184543.0,1595184543.0,1595182205
1595182211,1595184559.0,1595184559.0,1595182211
1595182222,1595184562.0,1595184562.0,1595182222
1595182223,1595184580.0,1595184580.0,1595182223
1595182259,1595184597.0,1595184597.0,1595182259
1595182269,1595184608.0,1595184608.0,1595182269
1595182293,1595184627.0,1595184627.0,1595182293
1595182322,1595184663.0,1595184663.0,1595182322
1595182327,1595184687.0,1595184687.0,1595182327
1595182344,1595184698.0,1595184698.0,1595182344
1595182351,1595184713.0,1595184713.0,1595182351
1595182367,1595184747.0,1595184747.0,1595182367
1595182419,1595184768.0,1595184768.0,1595182419
1595182430,1595184782.0,1595184782.0,1595182430
1595182460,1595184787.0,1595184787.0,1595182460
1595182489,1595184799.0,1595184799.0,1595182489
1595182527,1595184805.0,1595184805.0,1595182527
1595182555,1595184822.0,1595184822.0,1595182555
1595182568,1595184848.0,1595184848.0,1595182568
1595182596,1595184851.0,1595184851.0,1595182596
1595182608,1595184888.0,1595184888.0,1595182608
1595182611,1595184898.0,1595184898.0,1595182611
1595182641,1595184903.0,1595184903.0,1595182641
1595182652,1595184914.0,1595184914.0,1595182652
1595182669,1595184929.0,1595184929.0,1595182669
1595182717,1595184939.0,1595184939.0,1595182717
1595182732,1595184944.0,1595184944.0,1595182732
1595182747,1595184956.0,1595184956.0,1595182747
1595182752,1595184959.0,1595184959.0,1595182752
1595182766,1595184977.0,1595184977.0,1595182766
1595182780,1595185008.0,1595185008.0,1595182780
1595182786,1595185023.0,1595185023.0,1595182786
1595182791,1595185028.0,1595185028.0,1595182791
1595182817,1595185056.0,1595185056.0,1595182817
1595182838,1595185071.0,1595185071.0,1595182838
1595182924,1595185087.0,1595185087.0,1595182924
1595182941,1595185104.0,1595185104.0,1595182941
1595182944,1595185134.0,1595185134.0,1595182944
1595182955,1595185139.0,1595185139.0,1595182955
1595182990,1595185144.0,1595185144.0,1595182990
1595183042,1595185155.0,1595185155.0,1595183042
1595183047,1595185170.0,1595185170.0,1595183047
1595183059,1595185174.0,1595185174.0,1595183059
1595183064,1595185192.0,1595185192.0,1595183064
1595183072,1595185199.0,1595185199.0,1595183072
1595183078,1595185215.0,1595185215.0,1595183078
1595183090,1595185219.0,1595185219.0,1595183090
1595183091,1595185228.0,1595185228.0,1595183091
1595183102,1595185245.0,1595185245.0,1595183102
1595183128,1595185261.0,1595185261.0,1595183128
1595183142,1595185277.0,1595185277.0,1595183142
1595183147,1595185292.0,1595185292.0,1595183147
1595183154,1595185311.0,1595185311.0,1595183154
1595183169,1595185331.0,1595185331.0,1595183169
1595183224,1595185340.0,1595185340.0,1595183224
1595183256,1595185357.0,1595185357.0,1595183256
1595183275,1595185361.0,1595185361.0,1595183275
1595183282,1595185378.0,1595185378.0,1595183282
1595183285,1595185426.0,1595185426.0,1595183285
1595183313,1595185451.0,1595185451.0,1595183313
1595183330,1595185460.0,1595185460.0,1595183330
1595183376,1595185480.0,1595185480.0,1595183376
1595183410,1595185486.0,1595185486.0,1595183410
1595183425,1595185497.0,1595185497.0,1595183425
1595183440,1595185508.0,1595185508.0,1595183440
1595183465,1595185522.0,1595185522.0,1595183465
1595183471,1595185535.0,1595185535.0,1595183471
1595183495,1595185552.0,1595185552.0,1595183495
1595183529,1595185554.0,1595185554.0,1595183529
1595183552,1595185566.0,1595185566.0,1595183552
1595183571,1595185569.0,1595185569.0,1595183571
1595183576,1595185619.0,1595185619.0,1595183576
1595183615,1595185629.0,1595185629.0,1595183615
1595183645,1595185651.0,1595185651.0,1595183645
1595183662,1595185666.0,1595185666.0,1595183662
1595183677,1595185686.0,1595185686.0,1595183677
1595183721,1595185697.0,1595185697.0,1595183721
1595183743,1595185712.0,1595185712.0,1595183743
1595183754,1595185727.0,1595185727.0,1595183754
1595183779,1595185758.0,1595185758.0,1595183779
1595183797,1595185775.0,1595185775.0,1595183797
1595183843,1595185811.0,1595185811.0,1595183843
1595183873,1595185824.0,1595185824.0,1595183873
1595183887,1595185863.0,1595185863.0,1595183887
1595183901,1595185881.0,1595185881.0,1595183901
1595183920,1595185891.0,1595185891.0,1595183920
1595183931,1595185896.0,1595185896.0,1595183931
1595183945,1595185907.0,1595185907.0,1595183945
1595183983,1595185926.0,1595185926.0,1595183983
1595183996,1595185939.0,1595185939.0,1595183996
1595184009,1595185979.0,1595185979.0,1595184009
1595184041,1595185993.0,1595185993.0,1595184041
1595184049,1595186004.0,1595186004.0,1595184049
1595184070,1595186020.0,1595186020.0,1595184070
1595184084,1595186069.0,1595186069.0,1595184084
1595184095,1595186079.0,1595186079.0,1595184095
1595184110,1595186082.0,1595186082.0,1595184110
1595184114,1595186109.0,1595186109.0,1595184114
1595184147,1595186144.0,1595186144.0,1595184147
1595184163,1595186175.0,1595186175.0,1595184163
1595184178,1595186214.0,1595186214.0,1595184178
1595184188,1595186279.0,1595186279.0,1595184188
1595184194,1595186322.0,1595186322.0,1595184194
1595184198,1595186338.0,1595186338.0,1595184198
1595184206,1595186346.0,1595186346.0,1595184206
1595184218,1595186361.0,1595186361.0,1595184218
1595184225,1595186371.0,1595186371.0,1595184225
1595184236,1595186401.0,1595186401.0,1595184236
1595184238,1595186454.0,1595186454.0,1595184238
1595184249,1595186467.0,1595186467.0,1595184249
1595184266,1595186499.0,1595186499.0,1595184266
1595184287,1595186530.0,1595186530.0,1595184287
1595184303,1595186547.0,1595186547.0,1595184303
1595184309,1595186560.0,1595186560.0,1595184309
1595184336,1595186576.0,1595186576.0,1595184336
1595184339,1595186600.0,1595186600.0,1595184339
1595184352,1595186614.0,1595186614.0,1595184352
1595184356,1595186691.0,1595186691.0,1595184356
1595184365,1595186737.0,1595186737.0,1595184365
1595184402,1595186758.0,1595186758.0,1595184402
1595184429,1595186775.0,1595186775.0,1595184429
1595184466,1595186809.0,1595186809.0,1595184466
1595184481,1595186836.0,1595186836.0,1595184481
1595184490,1595186875.0,1595186875.0,1595184490
1595184496,1595186880.0,1595186880.0,1595184496
1595184507,1595186892.0,1595186892.0,1595184507
1595184510,1595186896.0,1595186896.0,1595184510
1595184528,1595186911.0,1595186911.0,1595184528
1595184531,1595186922.0,1595186922.0,1595184531
1595184543,1595186927.0,1595186927.0,1595184543
1595184559,1595186936.0,1595186936.0,1595184559
1595184562,1595186950.0,1595186950.0,1595184562
1595184580,1595186990.0,1595186990.0,1595184580
1595184597,1595186998.0,1595186998.0,1595184597
1595184608,1595187002.0,1595187002.0,1595184608
1595184627,1595187019.0,1595187019.0,1595184627
1595184663,1595187057.0,1595187057.0,1595184663
1595184687,1595187061.0,1595187061.0,1595184687
1595184698,1595187097.0,1595187097.0,1595184698
1595184713,1595187110.0,1595187110.0,1595184713
1595184747,1595187113.0,1595187113.0,1595184747
1595184768,1595187132.0,1595187132.0,1595184768
1595184782,1595187135.0,1595187135.0,1595184782
1595184787,1595187146.0,1595187146.0,1595184787
1595184799,1595187154.0,1595187154.0,1595184799
1595184805,1595187179.0,1595187179.0,1595184805
1595184822,1595187181.0,1595187181.0,1595184822
